user_ID,customer,product_ID,sex,age_group,age,marital,state,zone,occupation,category,orders,amount
1003491,Freymann,P00005042,M,26-35,35,unmarried,Jharkhand,Eastern,Banking,Electronics & Gadgets,2,9920
1000478,Reese,P00005042,F,51-55,55,married,Himachal Pradesh,Northern,IT Sector,Electronics & Gadgets,4,9894
1003513,Bixby,P00005042,F,26-35,28,unmarried,Bihar,Eastern,Food Processing,Electronics & Gadgets,2,8117
1004274,Trevino,P00005042,M,46-50,48,unmarried,Punjab,Northern,Aviation,Food,3,7957
1004485,Jim,P00005042,F,26-35,31,unmarried,Gujarat,Western,Construction,Clothing & Apparel,4,7003
1004681,Wallace,P00005042,M,36-45,40,married,Karnataka,Southern,IT Sector,Clothing & Apparel,2,6978
1001058,Bathina,P00005042,M,26-35,29,married,Uttar Pradesh,Central,Automobile,Clothing & Apparel,3,5428
1003312,Corey-Lock,P00005042,M,18-25,21,married,Kerala,Southern,Aviation,Clothing & Apparel,3,5250
1000571,Shonely,P00005042,F,51-55,53,unmarried,Uttarakhand,Central,Construction,Clothing & Apparel,2,5239
1003261,Carter,P00005142,F,46-50,49,unmarried,Karnataka,Southern,Food Processing,Footwear & Shoes,2,16785
1001962,Bryan,P00005142,M,18-25,23,married,Karnataka,Southern,Govt,Electronics & Gadgets,3,5939
1001173,Ginny,P00005142,M,26-35,31,unmarried,Rajasthan,Northern,Lawyer,Household items,4,2361
1001173,Ginny,P00005142,M,26-35,31,unmarried,Uttarakhand,Central,Lawyer,Household items,3,2361
1001099,Dominguez,P00005142,F,26-35,32,married,Maharashtra,Western,Aviation,Household items,1,2320
1004819,Swetha,P00005642,F,36-45,44,married,Uttar Pradesh,Central,Agriculture,Food,4,15883
1001117,Helen,P00005642,F,18-25,20,unmarried,Himachal Pradesh,Northern,Healthcare,Clothing & Apparel,3,6877
1005441,Caudle,P00005742,F,51-55,51,married,Madhya Pradesh,Central,Aviation,Food,2,15694
1000725,Goranitis,P00005742,F,55+,57,unmarried,Andhra Pradesh,Southern,Healthcare,Clothing & Apparel,1,5304
1004482,Gillingham,P00005742,M,36-45,45,unmarried,Delhi,Central,Food Processing,Household items,4,3887
1005833,Larry,P00005742,M,36-45,38,unmarried,Bihar,Eastern,Textile,Household items,4,2340
1004643,Christine,P00005942,F,26-35,28,married,Maharashtra,Western,Hospitality,Electronics & Gadgets,2,8052
1004957,Inderpreet,P00005942,F,26-35,34,unmarried,Madhya Pradesh,Central,IT Sector,Food,3,7794
1005751,Eugene,P00005942,M,0-17,17,married,Maharashtra,Western,Construction,Electronics & Gadgets,1,5830
1004249,Saptadeep,P00006042,M,18-25,25,unmarried,Delhi,Central,Media,Clothing & Apparel,1,3559
1005153,Ivan,P00006142,F,26-35,26,married,Delhi,Central,IT Sector,Footwear & Shoes,3,16200
1000481,Juliana,P00006142,F,46-50,49,unmarried,Andhra Pradesh,Southern,Hospitality,Electronics & Gadgets,3,7864
1002116,Stuti,P00006142,F,18-25,25,married,Uttar Pradesh,Central,Chemical,Electronics & Gadgets,2,7828
1001173,Ginny,P00006142,M,26-35,26,unmarried,Maharashtra,Western,Lawyer,Household items,1,3849
1003690,Fein,P00006142,F,18-25,19,married,Karnataka,Southern,Aviation,Household items,4,2396
1005401,Komal,P00006142,M,18-25,19,married,Delhi,Central,Govt,Pet Care,3,2145
1000869,Crebassa,P00006242,F,18-25,18,unmarried,Andhra Pradesh,Southern,Aviation,Auto,1,19039
1004285,Bhishm,P00006442,F,36-45,40,unmarried,Delhi,Central,Healthcare,Footwear & Shoes,1,20387
1003519,Catlett,P00006442,M,26-35,26,unmarried,Uttar Pradesh,Central,IT Sector,Food,2,19245
1005380,Tejas,P00006542,F,18-25,18,married,Maharashtra,Western,Hospitality,Clothing & Apparel,1,3677
1005046,Derr,P00006842,F,26-35,31,married,Maharashtra,Western,Banking,Food,4,15296
1004026,Troy,P00006842,F,26-35,26,married,Rajasthan,Northern,IT Sector,Electronics & Gadgets,3,7854
1001395,Grace,P00006842,F,26-35,27,unmarried,Uttarakhand,Central,Healthcare,Clothing & Apparel,3,5418
1001182,Zypern,P00006842,M,0-17,16,unmarried,Bihar,Eastern,Lawyer,Household items,4,3030
1001593,Samiksha,P00006842,F,26-35,27,married,Kerala,Southern,Govt,Household items,1,2332
1005480,Gerbode,P00006842,M,26-35,29,married,Uttar Pradesh,Central,Chemical,Office,1,760
1002383,Fuller,P00006942,M,26-35,34,unmarried,Madhya Pradesh,Central,Automobile,Food,2,18961
1002995,Wener,P00006942,F,26-35,31,unmarried,Gujarat,Western,IT Sector,Furniture,3,16588
1001680,Vasudev,P00006942,M,26-35,26,married,Delhi,Central,Hospitality,Hand & Power Tools,1,14928
1001757,Eleni,P00006942,F,26-35,31,married,Uttar Pradesh,Central,Lawyer,Food,3,11414
1001426,Sandra,P00006942,F,18-25,18,unmarried,Maharashtra,Western,IT Sector,Food,4,8230
1004352,Herman,P00006942,F,18-25,22,unmarried,Gujarat,Western,IT Sector,Electronics & Gadgets,1,1964
1001851,Sidharth,P00007042,F,26-35,27,unmarried,Maharashtra,Western,Food Processing,Electronics & Gadgets,3,10052
1005059,Hawkins,P00007542,F,46-50,49,unmarried,Delhi,Central,Food Processing,Footwear & Shoes,3,12443
1004884,Divyeta,P00007542,F,36-45,38,unmarried,Andhra Pradesh,Southern,Banking,Clothing & Apparel,1,8572
1002909,Debra,P00007542,F,26-35,27,unmarried,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,1,7064
1001579,Victor,P00007642,F,26-35,33,married,Uttar Pradesh,Central,Banking,Sports Products,4,10553
1001150,Becky,P00007742,M,26-35,28,married,Maharashtra,Western,Banking,Clothing & Apparel,3,6889
1005775,Kelty,P00007742,F,26-35,35,unmarried,Uttar Pradesh,Central,Chemical,Games & Toys,4,6595
1004794,Cyma,P00007842,M,36-45,37,unmarried,Maharashtra,Western,Chemical,Food,4,19381
1000319,Rohit,P00007842,M,51-55,53,married,Maharashtra,Western,Banking,Electronics & Gadgets,2,7939
1005615,Ritu,P00007842,F,36-45,43,married,Andhra Pradesh,Southern,Healthcare,Clothing & Apparel,3,3693
1005344,Penelope,P00007942,M,51-55,54,unmarried,Uttar Pradesh,Central,Healthcare,Decor,1,7956
1001845,Ralph,P00007942,F,26-35,32,unmarried,Uttar Pradesh,Central,Chemical,Clothing & Apparel,2,5461
1000402,Karen,P00008042,F,26-35,32,unmarried,Bihar,Eastern,Automobile,Games & Toys,4,12854
1000624,Fisher,P00008142,F,26-35,35,unmarried,Maharashtra,Western,Chemical,Furniture,2,8071
1002759,Alice,P00008242,F,26-35,35,unmarried,Delhi,Central,Healthcare,Footwear & Shoes,1,4507
1004425,Indulekha,P00008342,F,36-45,43,married,Andhra Pradesh,Southern,IT Sector,Food,2,15752
1001069,Krutika,P00008442,F,26-35,34,unmarried,Himachal Pradesh,Northern,Healthcare,Food,2,15779
1000366,Bern,P00008542,F,51-55,54,married,Karnataka,Southern,Food Processing,Food,4,7865
1001721,Ankita,P00008642,F,18-25,24,married,Gujarat,Western,Aviation,Food,3,19402
1001096,Joy,P00008742,F,0-17,17,unmarried,Jharkhand,Eastern,Automobile,Furniture,3,19903
1002340,James,P00008742,F,36-45,36,married,Delhi,Central,Banking,Footwear & Shoes,1,16933
1003308,Cortes,P00008742,M,18-25,18,unmarried,Madhya Pradesh,Central,Healthcare,Books,4,10283
1001645,Shami,P00008742,M,18-25,18,married,Bihar,Eastern,Automobile,Electronics & Gadgets,3,5957
1002109,Gelder,P00008842,F,26-35,34,unmarried,Karnataka,Southern,Banking,Food,4,11912
1004344,Hildebrand,P00009042,F,26-35,28,married,Uttar Pradesh,Central,Banking,Clothing & Apparel,1,3501
1001958,MaryBeth,P00009142,M,26-35,29,married,Uttar Pradesh,Central,Media,Clothing & Apparel,3,8833
1004162,Cartwright,P00009242,M,26-35,28,married,Maharashtra,Western,Banking,Food,2,11835
1003971,Selesnick,P00009242,M,18-25,19,unmarried,Maharashtra,Western,Govt,Clothing & Apparel,2,7151
1004001,Delfina,P00009242,M,26-35,29,unmarried,Karnataka,Southern,Automobile,Pet Care,3,3530
1001752,Crestani,P00009242,F,26-35,33,unmarried,Maharashtra,Western,Automobile,Household items,3,3042
1001962,Bryan,P00009242,M,18-25,25,unmarried,Haryana,Northern,Food Processing,Household items,4,2330
1004430,Castell,P00009242,M,26-35,29,unmarried,Himachal Pradesh,Northern,Food Processing,Clothing & Apparel,1,1937
1001712,Michelle,P00009242,F,26-35,35,unmarried,Himachal Pradesh,Northern,Banking,Clothing & Apparel,4,1750
1001329,Linda,P00009342,F,18-25,23,unmarried,Delhi,Central,Retail,Food,2,19273
1001496,Haushalter,P00009342,F,26-35,28,married,Delhi,Central,Healthcare,Office,3,952
1005468,Kshitij,P00009442,F,26-35,31,unmarried,Haryana,Northern,Aviation,Food,3,11521
1001658,Hwang,P00009542,M,36-45,44,married,Gujarat,Western,Hospitality,Stationery,1,17058
1003171,Reichenbach,P00009742,M,51-55,55,married,Madhya Pradesh,Central,Aviation,Food,3,12012
1001753,Piyali,P00009742,F,36-45,44,married,Maharashtra,Western,Aviation,Food,4,11713
1005131,Snel,P00010242,M,26-35,30,unmarried,Kerala,Southern,IT Sector,Food,1,15446
1002251,Raglin,P00010242,F,36-45,36,unmarried,Karnataka,Southern,Agriculture,Footwear & Shoes,4,12344
1003859,Sanskriti,P00010242,F,26-35,31,married,Andhra Pradesh,Southern,Lawyer,Beauty,3,5972
1002907,Bharat,P00010242,M,36-45,40,unmarried,Maharashtra,Western,Textile,Beauty,1,4475
1000048,Carlisle,P00010242,F,26-35,32,married,Punjab,Northern,Hospitality,Electronics & Gadgets,4,4016
1003285,Deggeller,P00010242,F,26-35,32,unmarried,Maharashtra,Western,Banking,Household items,1,3103
1001241,Amol,P00010242,F,0-17,14,unmarried,Madhya Pradesh,Central,Chemical,Office,1,762
1005831,Kalyca,P00010342,F,26-35,35,unmarried,Maharashtra,Western,IT Sector,Sports Products,2,11075
1005250,Fritzler,P00010342,F,51-55,55,unmarried,Gujarat,Western,IT Sector,Electronics & Gadgets,2,9969
1003067,Gunjan,P00010342,M,26-35,31,unmarried,Delhi,Central,Media,Food,1,7778
1002744,Brumley,P00010542,F,18-25,18,married,Maharashtra,Western,Healthcare,Food,2,12099
1001404,Vineet,P00010542,M,51-55,51,married,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,3,8681
1003597,Folk,P00010542,F,26-35,31,married,Maharashtra,Western,Construction,Clothing & Apparel,4,3570
1000888,Liz,P00010742,F,0-17,12,unmarried,Maharashtra,Western,IT Sector,Food,2,19284
1004403,Dartt,P00010742,F,26-35,30,unmarried,Karnataka,Southern,Aviation,Footwear & Shoes,2,16813
1004675,Barnett,P00010742,M,18-25,19,unmarried,Maharashtra,Western,IT Sector,Furniture,1,16610
1003031,Foster,P00010742,F,18-25,20,married,Uttar Pradesh,Central,Retail,Footwear & Shoes,3,16353
1005837,Kunst,P00010742,F,26-35,35,unmarried,Maharashtra,Western,Healthcare,Food,2,15315
1003616,Mukund,P00010742,F,46-50,49,unmarried,Delhi,Central,Healthcare,Footwear & Shoes,3,12536
1005864,Hansen,P00010742,M,51-55,53,unmarried,Uttar Pradesh,Central,Aviation,Tupperware,3,12199
1002434,Hilary,P00010742,M,26-35,28,unmarried,Andhra Pradesh,Southern,Lawyer,Food,4,11760
1002208,Ashmi,P00010742,F,26-35,31,unmarried,Karnataka,Southern,Banking,Food,2,11640
1001586,Annie,P00010742,F,46-50,50,unmarried,Maharashtra,Western,IT Sector,Sports Products,3,10827
1000300,Sissman,P00010742,F,26-35,31,unmarried,Himachal Pradesh,Northern,Govt,Clothing & Apparel,3,8876
1000008,Andy,P00010742,F,26-35,27,married,Punjab,Northern,Automobile,Clothing & Apparel,4,8642
1006008,Hawley,P00010742,F,18-25,25,unmarried,Andhra Pradesh,Southern,Healthcare,Clothing & Apparel,2,8591
1000376,Joe,P00010742,F,36-45,43,unmarried,Jharkhand,Eastern,Aviation,Food,4,8058
1004079,Fisher,P00010742,F,36-45,37,married,Himachal Pradesh,Northern,Food Processing,Electronics & Gadgets,2,7916
1004083,Randy,P00010742,F,55+,68,unmarried,Bihar,Eastern,IT Sector,Electronics & Gadgets,2,7817
1001750,Blackwell,P00010742,F,51-55,54,unmarried,Madhya Pradesh,Central,Lawyer,Beauty,1,7421
1004823,Fein,P00010742,F,18-25,19,unmarried,Maharashtra,Western,IT Sector,Clothing & Apparel,3,7149
1002733,Guy,P00010742,F,46-50,48,married,Maharashtra,Western,IT Sector,Clothing & Apparel,3,6966
1004153,Heidel,P00010742,F,51-55,53,unmarried,Himachal Pradesh,Northern,Healthcare,Clothing & Apparel,4,6888
1003202,Cyma,P00010742,M,18-25,25,unmarried,Haryana,Northern,Media,Clothing & Apparel,3,5453
1004934,Hale,P00010742,M,26-35,31,unmarried,Madhya Pradesh,Central,Retail,Clothing & Apparel,2,5336
1005652,Mrinal,P00010742,F,18-25,22,unmarried,Delhi,Central,Aviation,Household items,3,3071
1005305,Greene,P00010842,M,18-25,21,unmarried,Maharashtra,Western,Healthcare,Furniture,4,20058
1005597,Brittain,P00010842,M,18-25,21,married,Maharashtra,Western,IT Sector,Footwear & Shoes,1,16828
1000802,Marley,P00010842,F,26-35,28,unmarried,Himachal Pradesh,Northern,Textile,Sports Products,2,13527
1002092,Shivangi,P00010842,M,55+,81,married,Uttar Pradesh,Central,Agriculture,Footwear & Shoes,1,12282
1003036,Prescott,P00010842,M,55+,63,married,Karnataka,Southern,Govt,Footwear & Shoes,4,12280
1001820,McGuire,P00010842,F,26-35,35,unmarried,Bihar,Eastern,Govt,Food,1,11781
1000319,Rohit,P00010842,M,51-55,54,married,Gujarat,Western,Aviation,Food,4,11598
1000466,Sissman,P00010842,F,26-35,29,unmarried,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,8896
1000624,Fisher,P00010842,F,26-35,32,unmarried,Punjab,Northern,Automobile,Electronics & Gadgets,1,7855
1001264,McGuire,P00010842,F,26-35,32,unmarried,Uttar Pradesh,Central,Banking,Electronics & Gadgets,2,7785
1003292,Dipali,P00010842,M,51-55,51,unmarried,Uttarakhand,Central,Govt,Food,4,3934
1005550,Gonzalez,P00010842,F,36-45,36,married,Maharashtra,Western,IT Sector,Games & Toys,1,3647
1004708,Southworth,P00010842,F,26-35,33,unmarried,Karnataka,Southern,Retail,Clothing & Apparel,3,3595
1003075,Duane,P00010842,M,26-35,26,unmarried,Maharashtra,Western,IT Sector,Clothing & Apparel,4,3439
1004084,Tillman,P00010842,F,55+,76,unmarried,Uttar Pradesh,Central,Banking,Pet Care,3,2830
1005079,Inderpreet,P00010842,M,26-35,30,unmarried,Delhi,Central,Banking,Household items,2,2336
1001146,Shivam,P00010842,M,18-25,22,unmarried,Uttar Pradesh,Central,Agriculture,Office,3,748
1002180,Rahul,P00010942,F,26-35,30,unmarried,Bihar,Eastern,Healthcare,Sports Products,1,13533
1005917,Moray,P00010942,M,51-55,53,married,Uttar Pradesh,Central,Govt,Food,1,12119
1000539,Deborah,P00010942,F,26-35,32,unmarried,Karnataka,Southern,Construction,Clothing & Apparel,3,8843
1002166,Laurel,P00010942,F,0-17,12,married,Uttarakhand,Central,Healthcare,Clothing & Apparel,1,7182
1003808,Vishakha,P00010942,F,26-35,32,married,Himachal Pradesh,Northern,Lawyer,Clothing & Apparel,3,5188
1001908,Anmol,P00011042,F,55+,66,married,Rajasthan,Northern,Food Processing,Electronics & Gadgets,3,7828
1002230,Drucker,P00011042,M,46-50,49,unmarried,Karnataka,Southern,Banking,Household items,2,3799
1000476,Manjiri,P00011842,F,36-45,43,married,Haryana,Northern,Banking,Games & Toys,3,13260
1003539,Rahul,P00011842,M,26-35,33,married,Andhra Pradesh,Southern,Chemical,Electronics & Gadgets,3,8046
1002216,Anita,P00012142,M,26-35,32,unmarried,Delhi,Central,Govt,Footwear & Shoes,1,12668
1001172,Astrea,P00012142,M,26-35,32,unmarried,Bihar,Eastern,Healthcare,Electronics & Gadgets,3,6057
1001697,Nathan,P00012242,M,18-25,19,unmarried,Uttar Pradesh,Central,Aviation,Clothing & Apparel,2,6923
1002825,Sanjana,P00012442,M,26-35,29,unmarried,Uttar Pradesh,Central,Healthcare,Food,4,8063
1000062,Phonely,P00012842,M,36-45,44,married,Karnataka,Southern,Banking,Books,3,10330
1004425,Indulekha,P00012842,F,36-45,44,married,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,1,5401
1005504,Ashmeet,P00013142,F,46-50,46,unmarried,Bihar,Eastern,Media,Food,1,15630
1003031,Foster,P00013642,F,18-25,21,unmarried,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,3,6167
1003227,Ayush,P00013742,M,26-35,30,unmarried,Gujarat,Western,IT Sector,Games & Toys,4,16255
1004054,Hitesh,P00013742,F,36-45,44,unmarried,Gujarat,Western,Food Processing,Electronics & Gadgets,4,9814
1005461,Melanie,P00013742,F,51-55,52,unmarried,Uttar Pradesh,Central,Lawyer,Electronics & Gadgets,4,7909
1002786,Nancy,P00013942,F,26-35,26,unmarried,Karnataka,Southern,Retail,Footwear & Shoes,2,8269
1001952,Rob,P00013942,F,36-45,41,unmarried,Delhi,Central,Aviation,Clothing & Apparel,3,3709
1001774,Cortes,P00013942,F,26-35,26,unmarried,Maharashtra,Western,Media,Pet Care,1,2160
1004343,Swetlana,P00014042,F,26-35,26,married,Madhya Pradesh,Central,Aviation,Food,2,15734
1004928,Parna,P00014042,M,26-35,31,married,Andhra Pradesh,Southern,Banking,Food,1,11789
1001279,Hitesh,P00014142,F,36-45,43,unmarried,Kerala,Southern,Chemical,Clothing & Apparel,4,7075
1001639,Charika,P00014242,F,26-35,26,married,Telangana,Southern,Automobile,Clothing & Apparel,3,8705
1001069,Krutika,P00014242,F,26-35,35,unmarried,Kerala,Southern,Banking,Clothing & Apparel,3,7093
1001611,Joy,P00014242,F,26-35,31,married,Uttar Pradesh,Central,Aviation,Clothing & Apparel,2,5199
1003825,Staebel,P00014542,F,18-25,20,unmarried,Delhi,Central,Aviation,Footwear & Shoes,1,20450
1002124,Linda,P00014542,F,26-35,34,unmarried,Maharashtra,Western,Chemical,Food,3,19163
1001119,Avish,P00014542,F,36-45,43,unmarried,Uttar Pradesh,Central,Construction,Food,4,15234
1004844,Brendan,P00014542,F,46-50,47,unmarried,Delhi,Central,IT Sector,Electronics & Gadgets,2,9697
1004844,Brendan,P00014542,F,46-50,47,unmarried,Uttarakhand,Central,IT Sector,Electronics & Gadgets,1,9697
1005636,Tran,P00014542,F,26-35,34,married,Karnataka,Southern,Retail,Footwear & Shoes,3,8118
1005623,Adams,P00014542,F,26-35,26,married,Himachal Pradesh,Northern,Retail,Electronics & Gadgets,3,7860
1004746,Sean,P00014542,F,51-55,55,married,Uttar Pradesh,Central,Aviation,Clothing & Apparel,2,7172
1001380,Wasserman,P00014542,F,0-17,14,unmarried,Kerala,Southern,Healthcare,Clothing & Apparel,2,6951
1003620,Catini,P00014542,F,26-35,26,married,Uttar Pradesh,Central,Media,Clothing & Apparel,1,5460
1000392,Cooley,P00014542,F,18-25,21,unmarried,Bihar,Eastern,Govt,Clothing & Apparel,3,3759
1005083,Laura,P00014642,F,26-35,35,married,Maharashtra,Western,Banking,Food,4,19555
1004001,Delfina,P00014642,M,26-35,33,unmarried,Jharkhand,Eastern,Automobile,Auto,2,19059
1001377,Wooten,P00014642,F,36-45,36,unmarried,Delhi,Central,Media,Food,2,15260
1002136,Lacy,P00014642,F,36-45,42,unmarried,Kerala,Southern,Banking,Furniture,3,12190
1001360,Darrin,P00014642,F,26-35,31,unmarried,Uttar Pradesh,Central,Retail,Food,3,11604
1001667,Mane,P00014642,F,51-55,51,unmarried,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,1,8815
1005847,Stefania,P00014642,M,18-25,18,married,Karnataka,Southern,Hospitality,Clothing & Apparel,3,7004
1005831,Kalyca,P00014642,F,26-35,32,unmarried,Delhi,Central,Construction,Veterinary,2,1075
1000242,Henry,P00014642,M,18-25,21,unmarried,Madhya Pradesh,Central,Chemical,Office,2,745
1004706,Gunjal,P00014842,F,26-35,34,unmarried,Karnataka,Southern,Construction,Footwear & Shoes,3,12691
1004048,Karl,P00014842,M,36-45,44,unmarried,Andhra Pradesh,Southern,Retail,Clothing & Apparel,4,8900
1003626,Kartik,P00014842,F,26-35,26,unmarried,Uttar Pradesh,Central,Food Processing,Sports Products,3,8009
1004261,Akash,P00014842,M,36-45,40,unmarried,Andhra Pradesh,Southern,Chemical,Clothing & Apparel,4,7036
1003248,Dheeraj,P00014942,M,26-35,32,unmarried,Uttar Pradesh,Central,Banking,Electronics & Gadgets,3,9872
1000299,Kriz,P00014942,F,26-35,32,unmarried,Gujarat,Western,Media,Electronics & Gadgets,2,7796
1003398,Leinenbach,P00015142,F,18-25,19,unmarried,Uttar Pradesh,Central,Lawyer,Food,1,15781
1003275,Morse,P00015242,F,36-45,42,unmarried,Uttar Pradesh,Central,Construction,Tupperware,2,16365
1004459,Wasserman,P00015242,F,26-35,32,unmarried,Jharkhand,Eastern,Retail,Games & Toys,1,6788
1003309,Zeldin,P00015242,F,26-35,28,unmarried,Karnataka,Southern,Aviation,Games & Toys,1,6719
1003080,Yash,P00015242,F,26-35,26,unmarried,Jharkhand,Eastern,Food Processing,Electronics & Gadgets,2,6004
1000777,Harivansh,P00015242,M,18-25,22,unmarried,Karnataka,Southern,IT Sector,Household items,2,3009
1000329,Shrichand,P00015342,F,36-45,38,unmarried,Karnataka,Southern,Banking,Footwear & Shoes,3,12252
1005848,Kanak,P00015342,F,51-55,54,unmarried,Maharashtra,Western,Govt,Clothing & Apparel,2,8832
1004007,Shifley,P00015442,F,36-45,44,unmarried,Uttar Pradesh,Central,Govt,Games & Toys,3,12862
1004953,Sukrith,P00015542,F,36-45,39,unmarried,Kerala,Southern,Healthcare,Furniture,3,20595.99
1004908,Redmond,P00015542,F,36-45,42,married,Karnataka,Southern,Automobile,Food,3,19291
1002494,Hazel,P00015542,F,18-25,20,unmarried,Delhi,Central,IT Sector,Footwear & Shoes,2,16774
1001181,Cathy,P00015542,F,36-45,40,married,Karnataka,Southern,Aviation,Books,4,12975
1001451,Sink,P00015542,F,36-45,45,unmarried,Gujarat,Western,Aviation,Electronics & Gadgets,3,9919
